season,date,home_team,home_final,away_final,away_team,penalties
2000,2000-04-14,Sporting Kansas City,2,0,Houston Dynamo,0
2000,2000-04-18,New York Red Bulls,1,2,Sporting Kansas City,0
2000,2000-04-21,Columbus Crew,2,3,Colorado Rapids,0
2000,2000-04-21,DC United,2,3,New York Red Bulls,1
2000,2000-04-21,Houston Dynamo,5,0,FC Dallas,0
2000,2000-04-21,Los Angeles Galaxy,2,0,Miami,0
2000,2000-04-21,New England Revolution,1,1,Chicago Fire,1
2000,2000-04-21,Sporting Kansas City,1,0,Mutiny,0
2000,2000-04-25,Mutiny,4,0,Houston Dynamo,0
2000,2000-04-27,Chicago Fire,5,1,Mutiny,0
2000,2000-04-28,Colorado Rapids,0,5,Sporting Kansas City,0
2000,2000-04-28,FC Dallas,2,1,Columbus Crew,0
2000,2000-04-28,Houston Dynamo,2,2,DC United,1
2000,2000-04-28,New England Revolution,1,1,Miami,1
2000,2000-04-28,New York Red Bulls,0,1,Los Angeles Galaxy,0
2000,2000-05-02,Chicago Fire,1,2,Colorado Rapids,0
2000,2000-05-02,DC United,1,2,Columbus Crew,0
2000,2000-05-05,Colorado Rapids,2,5,DC United,0
2000,2000-05-05,Columbus Crew,0,2,New York Red Bulls,0
2000,2000-05-05,Los Angeles Galaxy,0,0,Sporting Kansas City,1
2000,2000-05-05,Miami,0,3,Chicago Fire,0
2000,2000-05-05,Mutiny,3,1,FC Dallas,0
2000,2000-05-05,New England Revolution,2,1,Houston Dynamo,0
2000,2000-05-09,Miami,1,0,DC United,1
2000,2000-05-12,Chicago Fire,4,1,Houston Dynamo,0
2000,2000-05-12,Colorado Rapids,1,2,Miami,0
2000,2000-05-12,DC United,1,3,New England Revolution,0
2000,2000-05-12,FC Dallas,1,1,Los Angeles Galaxy,1
2000,2000-05-12,Mutiny,3,1,Columbus Crew,0
2000,2000-05-12,Sporting Kansas City,2,0,New York Red Bulls,0
2000,2000-05-16,Houston Dynamo,0,0,Los Angeles Galaxy,1
2000,2000-05-16,New England Revolution,3,4,Colorado Rapids,0
2000,2000-05-16,Sporting Kansas City,2,0,DC United,0
2000,2000-05-19,Chicago Fire,0,1,New England Revolution,0
2000,2000-05-19,Columbus Crew,2,1,FC Dallas,0
2000,2000-05-19,Los Angeles Galaxy,2,1,DC United,0
2000,2000-05-19,Miami,2,0,Colorado Rapids,0
2000,2000-05-19,New York Red Bulls,3,2,Mutiny,1
2000,2000-05-19,Sporting Kansas City,2,0,Houston Dynamo,0
2000,2000-05-23,Chicago Fire,4,3,FC Dallas,0
2000,2000-05-23,New England Revolution,2,1,Los Angeles Galaxy,0
2000,2000-05-26,DC United,3,2,FC Dallas,0
2000,2000-05-26,Los Angeles Galaxy,1,1,Houston Dynamo,1
2000,2000-05-26,Miami,2,4,Columbus Crew,0
2000,2000-05-26,Mutiny,1,2,Sporting Kansas City,0
2000,2000-05-26,New York Red Bulls,4,1,Chicago Fire,0
2000,2000-05-28,Colorado Rapids,2,1,New England Revolution,0
2000,2000-06-02,Columbus Crew,1,1,DC United,1
2000,2000-06-02,FC Dallas,2,3,Mutiny,0
2000,2000-06-02,Houston Dynamo,4,2,Colorado Rapids,0
2000,2000-06-02,Los Angeles Galaxy,0,2,New York Red Bulls,0
2000,2000-06-02,New England Revolution,2,0,Miami,0
2000,2000-06-03,Chicago Fire,3,2,Sporting Kansas City,0
2000,2000-06-06,Chicago Fire,2,1,Miami,0
2000,2000-06-06,FC Dallas,3,2,Columbus Crew,0
2000,2000-06-08,New York Red Bulls,0,3,Mutiny,0
2000,2000-06-09,Colorado Rapids,1,0,Los Angeles Galaxy,1
2000,2000-06-09,Columbus Crew,1,1,FC Dallas,1
2000,2000-06-09,DC United,0,0,Sporting Kansas City,1
2000,2000-06-09,Miami,4,2,Chicago Fire,0
2000,2000-06-09,New England Revolution,3,0,Houston Dynamo,0
2000,2000-06-16,Chicago Fire,3,2,DC United,0
2000,2000-06-16,Colorado Rapids,0,0,Columbus Crew,1
2000,2000-06-16,FC Dallas,4,1,Sporting Kansas City,0
2000,2000-06-16,Houston Dynamo,3,1,Miami,0
2000,2000-06-16,Los Angeles Galaxy,2,1,Mutiny,0
2000,2000-06-16,New York Red Bulls,4,2,New England Revolution,0
2000,2000-06-20,Houston Dynamo,2,2,New England Revolution,1
2000,2000-06-20,Los Angeles Galaxy,1,1,Chicago Fire,1
2000,2000-06-20,Mutiny,1,4,Miami,0
2000,2000-06-20,New York Red Bulls,2,2,DC United,1
2000,2000-06-20,Sporting Kansas City,0,0,FC Dallas,1
2000,2000-06-23,Colorado Rapids,1,3,New York Red Bulls,0
2000,2000-06-23,Columbus Crew,3,1,New England Revolution,0
2000,2000-06-23,DC United,2,0,FC Dallas,0
2000,2000-06-23,Houston Dynamo,1,1,Chicago Fire,1
2000,2000-06-23,Miami,2,3,Mutiny,0
2000,2000-06-23,Sporting Kansas City,2,0,Los Angeles Galaxy,0
2000,2000-06-27,Colorado Rapids,1,0,FC Dallas,0
2000,2000-06-27,Columbus Crew,1,2,Mutiny,0
2000,2000-06-27,DC United,1,2,Los Angeles Galaxy,0
2000,2000-06-27,New York Red Bulls,0,0,Houston Dynamo,1
2000,2000-06-30,Columbus Crew,2,1,Houston Dynamo,0
2000,2000-06-30,DC United,1,1,Colorado Rapids,1
2000,2000-06-30,FC Dallas,4,2,Los Angeles Galaxy,0
2000,2000-06-30,Mutiny,0,2,New York Red Bulls,0
2000,2000-07-03,Colorado Rapids,2,1,Chicago Fire,1
2000,2000-07-03,Houston Dynamo,0,0,Sporting Kansas City,1
2000,2000-07-03,Los Angeles Galaxy,1,0,Columbus Crew,0
2000,2000-07-03,Miami,2,1,New England Revolution,0
2000,2000-07-03,Mutiny,3,0,DC United,0
2000,2000-07-04,New York Red Bulls,2,1,FC Dallas,0
2000,2000-07-07,Chicago Fire,3,1,Columbus Crew,0
2000,2000-07-07,Colorado Rapids,0,1,Houston Dynamo,0
2000,2000-07-07,FC Dallas,3,0,DC United,0
2000,2000-07-07,Miami,3,5,Los Angeles Galaxy,0
2000,2000-07-07,Sporting Kansas City,0,1,New York Red Bulls,0
2000,2000-07-11,Columbus Crew,4,1,New England Revolution,0
2000,2000-07-11,DC United,2,2,Mutiny,1
2000,2000-07-14,Chicago Fire,0,0,Mutiny,1
2000,2000-07-14,Columbus Crew,2,0,Sporting Kansas City,0
2000,2000-07-14,Houston Dynamo,1,2,Colorado Rapids,0
2000,2000-07-14,Los Angeles Galaxy,1,2,DC United,0
2000,2000-07-14,Miami,0,3,FC Dallas,0
2000,2000-07-14,New England Revolution,0,2,New York Red Bulls,0
2000,2000-07-18,FC Dallas,1,1,Miami,1
2000,2000-07-18,Sporting Kansas City,0,1,New England Revolution,0
2000,2000-07-20,Colorado Rapids,1,1,Chicago Fire,1
2000,2000-07-21,Houston Dynamo,1,2,New England Revolution,0
2000,2000-07-21,Mutiny,2,0,Los Angeles Galaxy,0
2000,2000-07-21,New York Red Bulls,4,2,Miami,0
2000,2000-07-21,Sporting Kansas City,3,1,Columbus Crew,0
2000,2000-08-01,DC United,3,2,New York Red Bulls,1
2000,2000-08-01,Houston Dynamo,1,2,Columbus Crew,0
2000,2000-08-01,Mutiny,0,1,Chicago Fire,0
2000,2000-08-01,New England Revolution,1,2,FC Dallas,0
2000,2000-08-01,Sporting Kansas City,3,1,Colorado Rapids,0
2000,2000-08-04,Colorado Rapids,2,0,Houston Dynamo,0
2000,2000-08-04,DC United,1,3,Miami,0
2000,2000-08-04,New England Revolution,1,1,Columbus Crew,1
2000,2000-08-04,Sporting Kansas City,1,5,Los Angeles Galaxy,0
2000,2000-08-05,Chicago Fire,3,1,New York Red Bulls,0
2000,2000-08-05,Mutiny,2,1,FC Dallas,0
2000,2000-08-11,FC Dallas,1,0,DC United,0
2000,2000-08-11,Houston Dynamo,1,2,Mutiny,0
2000,2000-08-11,Los Angeles Galaxy,1,1,Sporting Kansas City,1
2000,2000-08-11,Miami,4,1,Colorado Rapids,0
2000,2000-08-11,New York Red Bulls,2,1,New England Revolution,1
2000,2000-08-15,Columbus Crew,2,0,Miami,0
2000,2000-08-15,FC Dallas,3,0,Chicago Fire,0
2000,2000-08-15,Houston Dynamo,0,3,Sporting Kansas City,0
2000,2000-08-15,Los Angeles Galaxy,1,0,Colorado Rapids,1
2000,2000-08-15,Mutiny,4,3,New York Red Bulls,1
2000,2000-08-18,Chicago Fire,2,1,Los Angeles Galaxy,0
2000,2000-08-18,DC United,0,1,Houston Dynamo,0
2000,2000-08-18,New England Revolution,2,1,Mutiny,0
2000,2000-08-19,New York Red Bulls,5,3,Colorado Rapids,0
2000,2000-08-19,Sporting Kansas City,1,2,Miami,0
2000,2000-08-22,New York Red Bulls,0,0,Sporting Kansas City,1
2000,2000-08-25,Colorado Rapids,1,1,Sporting Kansas City,1
2000,2000-08-25,DC United,2,1,Miami,1
2000,2000-08-25,FC Dallas,4,6,New York Red Bulls,0
2000,2000-08-25,Houston Dynamo,0,3,Los Angeles Galaxy,0
2000,2000-08-25,Mutiny,3,3,Chicago Fire,1
2000,2000-08-25,New England Revolution,2,1,Columbus Crew,0
2000,2000-08-29,Chicago Fire,4,0,FC Dallas,0
2000,2000-08-29,Colorado Rapids,3,1,Miami,0
2000,2000-08-29,Columbus Crew,3,4,Mutiny,0
2000,2000-08-29,Los Angeles Galaxy,2,1,Houston Dynamo,0
2000,2000-08-29,New England Revolution,1,0,DC United,0
2000,2000-09-01,Houston Dynamo,3,0,Columbus Crew,0
2000,2000-09-01,Miami,4,1,New York Red Bulls,0
2000,2000-09-01,Sporting Kansas City,1,0,Mutiny,0
2000,2000-09-02,Chicago Fire,2,1,Colorado Rapids,0
2000,2000-09-02,DC United,2,0,New England Revolution,0
2000,2000-09-04,New York Red Bulls,2,1,Miami,0
2000,2000-09-05,Chicago Fire,3,1,Columbus Crew,0
2000,2000-09-05,Los Angeles Galaxy,0,1,FC Dallas,0
2000,2000-09-05,New England Revolution,0,1,Sporting Kansas City,0
2000,2000-09-07,Colorado Rapids,1,0,Los Angeles Galaxy,1
2000,2000-09-08,Columbus Crew,2,3,Chicago Fire,0
2000,2000-09-08,DC United,2,6,Miami,0
2000,2000-09-08,FC Dallas,2,1,Houston Dynamo,0
2000,2000-09-08,Mutiny,2,2,Sporting Kansas City,1
2000,2000-09-08,New England Revolution,4,3,New York Red Bulls,0
2000,2000-09-13,Mutiny,0,1,Los Angeles Galaxy,0
2000,2000-09-14,Chicago Fire,2,1,New England Revolution,0
2000,2000-09-14,New York Red Bulls,2,1,FC Dallas,1
2000,2000-09-15,Sporting Kansas City,1,0,Colorado Rapids,0
2000,2000-09-18,New England Revolution,2,1,Chicago Fire,0
2000,2000-09-19,Colorado Rapids,0,0,Sporting Kansas City,0
2000,2000-09-19,FC Dallas,1,2,New York Red Bulls,0
2000,2000-09-19,Los Angeles Galaxy,5,2,Mutiny,0
2000,2000-09-21,Chicago Fire,6,0,New England Revolution,0
2000,2000-09-23,Sporting Kansas City,3,2,Colorado Rapids,0
2000,2000-09-25,Chicago Fire,3,0,New York Red Bulls,0
2000,2000-09-28,Sporting Kansas City,0,0,Los Angeles Galaxy,0
2000,2000-09-29,New York Red Bulls,2,0,Chicago Fire,0
2000,2000-10-02,Los Angeles Galaxy,2,1,Sporting Kansas City,1
2000,2000-10-05,Chicago Fire,3,2,New York Red Bulls,0
2000,2000-10-05,Sporting Kansas City,1,0,Los Angeles Galaxy,0
2000,2000-10-14,Chicago Fire,0,1,Sporting Kansas City,0
2001,2001-04-06,Columbus Crew,1,1,Chicago Fire,0
2001,2001-04-06,DC United,3,2,Sporting Kansas City,0
2001,2001-04-06,FC Dallas,2,4,Mutiny,0
2001,2001-04-06,Los Angeles Galaxy,2,3,Houston Dynamo,0
2001,2001-04-06,Miami,2,1,Colorado Rapids,0
2001,2001-04-06,New York Red Bulls,2,1,New England Revolution,0
2001,2001-04-13,Chicago Fire,2,0,DC United,0
2001,2001-04-13,Colorado Rapids,1,1,New York Red Bulls,0
2001,2001-04-13,Houston Dynamo,0,1,FC Dallas,0
2001,2001-04-13,Mutiny,1,2,Columbus Crew,0
2001,2001-04-13,New England Revolution,0,1,Miami,0
2001,2001-04-13,Sporting Kansas City,2,1,Los Angeles Galaxy,0
2001,2001-04-17,Sporting Kansas City,2,1,Miami,0
2001,2001-04-20,Columbus Crew,0,3,Sporting Kansas City,0
2001,2001-04-20,DC United,2,1,New England Revolution,0
2001,2001-04-20,FC Dallas,3,2,Chicago Fire,1
2001,2001-04-20,Los Angeles Galaxy,1,0,Colorado Rapids,0
2001,2001-04-20,Miami,2,1,Houston Dynamo,0
2001,2001-04-20,New York Red Bulls,1,3,Mutiny,0
2001,2001-04-27,Colorado Rapids,2,3,Los Angeles Galaxy,0
2001,2001-04-27,Miami,1,0,New England Revolution,0
2001,2001-04-27,Mutiny,0,1,Chicago Fire,0
2001,2001-04-27,New York Red Bulls,3,2,FC Dallas,0
2001,2001-04-27,Sporting Kansas City,0,0,Houston Dynamo,0
2001,2001-05-01,New York Red Bulls,4,1,Sporting Kansas City,0
2001,2001-05-04,Chicago Fire,2,0,Mutiny,0
2001,2001-05-04,Columbus Crew,0,0,Miami,0
2001,2001-05-04,FC Dallas,0,1,Colorado Rapids,0
2001,2001-05-04,Houston Dynamo,3,2,New England Revolution,0
2001,2001-05-04,Los Angeles Galaxy,2,1,Sporting Kansas City,1
2001,2001-05-04,New York Red Bulls,3,2,DC United,0
2001,2001-05-08,DC United,5,0,New England Revolution,0
2001,2001-05-08,Mutiny,4,4,Los Angeles Galaxy,0
2001,2001-05-11,Colorado Rapids,2,1,Mutiny,0
2001,2001-05-11,DC United,2,3,Houston Dynamo,0
2001,2001-05-11,FC Dallas,4,0,Columbus Crew,0
2001,2001-05-11,New England Revolution,2,1,Chicago Fire,1
2001,2001-05-11,New York Red Bulls,2,0,Los Angeles Galaxy,0
2001,2001-05-15,New England Revolution,2,1,Columbus Crew,0
2001,2001-05-15,New York Red Bulls,1,0,Colorado Rapids,0
2001,2001-05-18,Chicago Fire,2,0,Sporting Kansas City,0
2001,2001-05-18,Colorado Rapids,0,1,New England Revolution,0
2001,2001-05-18,Columbus Crew,2,1,DC United,1
2001,2001-05-18,Houston Dynamo,2,0,New York Red Bulls,0
2001,2001-05-18,Los Angeles Galaxy,0,0,FC Dallas,0
2001,2001-05-18,Miami,3,1,Mutiny,0
2001,2001-05-22,Colorado Rapids,0,1,Miami,0
2001,2001-05-22,FC Dallas,0,2,Houston Dynamo,0
2001,2001-05-23,Sporting Kansas City,1,0,New York Red Bulls,0
2001,2001-05-25,Chicago Fire,1,1,Houston Dynamo,0
2001,2001-05-25,Columbus Crew,3,3,Colorado Rapids,0
2001,2001-05-25,Los Angeles Galaxy,2,0,New England Revolution,0
2001,2001-05-25,Mutiny,0,4,Miami,0
2001,2001-05-29,Chicago Fire,3,4,Los Angeles Galaxy,0
2001,2001-05-29,Houston Dynamo,1,1,Colorado Rapids,0
2001,2001-05-29,Miami,2,1,DC United,0
2001,2001-06-01,Colorado Rapids,1,2,Houston Dynamo,0
2001,2001-06-01,Columbus Crew,1,1,Los Angeles Galaxy,0
2001,2001-06-01,DC United,1,2,Chicago Fire,0
2001,2001-06-01,FC Dallas,2,6,Miami,0
2001,2001-06-01,Mutiny,1,2,Sporting Kansas City,0
2001,2001-06-02,New England Revolution,1,1,New York Red Bulls,0
2001,2001-06-05,Mutiny,0,1,FC Dallas,0
2001,2001-06-08,Chicago Fire,1,0,Columbus Crew,0
2001,2001-06-08,FC Dallas,3,0,DC United,0
2001,2001-06-08,Houston Dynamo,3,1,Los Angeles Galaxy,0
2001,2001-06-08,Miami,5,1,Sporting Kansas City,0
2001,2001-06-08,New England Revolution,3,0,Mutiny,0
2001,2001-06-12,DC United,2,1,New York Red Bulls,0
2001,2001-06-12,Los Angeles Galaxy,4,0,Sporting Kansas City,0
2001,2001-06-15,Colorado Rapids,3,6,FC Dallas,0
2001,2001-06-15,Columbus Crew,6,1,Mutiny,0
2001,2001-06-15,Miami,3,3,Los Angeles Galaxy,0
2001,2001-06-15,New York Red Bulls,0,0,Houston Dynamo,0
2001,2001-06-15,Sporting Kansas City,0,3,DC United,0
2001,2001-06-19,New England Revolution,3,3,Colorado Rapids,0
2001,2001-06-22,Chicago Fire,1,1,New England Revolution,0
2001,2001-06-22,FC Dallas,1,2,Columbus Crew,0
2001,2001-06-22,Houston Dynamo,2,0,Sporting Kansas City,0
2001,2001-06-22,Los Angeles Galaxy,2,0,New York Red Bulls,0
2001,2001-06-22,Mutiny,3,2,DC United,0
2001,2001-06-29,Chicago Fire,3,1,New York Red Bulls,0
2001,2001-06-29,DC United,1,1,Colorado Rapids,0
2001,2001-06-29,FC Dallas,0,0,Los Angeles Galaxy,0
2001,2001-06-29,Miami,4,3,Columbus Crew,0
2001,2001-06-29,Sporting Kansas City,3,0,Mutiny,0
2001,2001-07-03,Colorado Rapids,3,1,DC United,0
2001,2001-07-03,FC Dallas,1,1,New England Revolution,0
2001,2001-07-03,Houston Dynamo,1,1,Miami,0
2001,2001-07-03,Los Angeles Galaxy,0,2,Columbus Crew,0
2001,2001-07-03,Mutiny,1,2,New York Red Bulls,0
2001,2001-07-03,Sporting Kansas City,0,7,Chicago Fire,0
2001,2001-07-06,Colorado Rapids,3,1,Houston Dynamo,0
2001,2001-07-06,Columbus Crew,2,2,FC Dallas,0
2001,2001-07-06,DC United,0,3,Los Angeles Galaxy,0
2001,2001-07-06,Miami,0,3,New York Red Bulls,0
2001,2001-07-06,Mutiny,2,3,Chicago Fire,0
2001,2001-07-06,New England Revolution,1,2,Sporting Kansas City,0
2001,2001-07-13,Chicago Fire,1,0,Colorado Rapids,0
2001,2001-07-13,Houston Dynamo,2,1,Mutiny,0
2001,2001-07-13,Los Angeles Galaxy,3,0,Miami,0
2001,2001-07-13,New England Revolution,1,3,DC United,0
2001,2001-07-13,Sporting Kansas City,3,2,FC Dallas,0
2001,2001-07-16,New England Revolution,3,2,Los Angeles Galaxy,0
2001,2001-07-17,Colorado Rapids,0,0,Sporting Kansas City,0
2001,2001-07-17,Columbus Crew,2,1,New York Red Bulls,0
2001,2001-07-17,FC Dallas,3,0,Mutiny,0
2001,2001-07-17,Houston Dynamo,4,0,DC United,0
2001,2001-07-17,Miami,2,1,Chicago Fire,0
2001,2001-07-20,Chicago Fire,2,1,FC Dallas,1
2001,2001-07-20,Columbus Crew,2,1,Houston Dynamo,0
2001,2001-07-20,Miami,1,1,New England Revolution,0
2001,2001-07-20,Mutiny,1,2,Colorado Rapids,0
2001,2001-07-20,New York Red Bulls,2,1,DC United,0
2001,2001-07-28,Sporting Kansas City,2,0,New England Revolution,0
2001,2001-07-31,Columbus Crew,3,0,Chicago Fire,0
2001,2001-07-31,DC United,2,2,Miami,0
2001,2001-08-03,Colorado Rapids,1,1,Chicago Fire,0
2001,2001-08-03,Mutiny,2,0,Houston Dynamo,0
2001,2001-08-03,New England Revolution,5,1,FC Dallas,0
2001,2001-08-03,New York Red Bulls,2,1,Miami,0
2001,2001-08-03,Sporting Kansas City,1,3,Columbus Crew,0
2001,2001-08-07,New England Revolution,1,5,Houston Dynamo,0
2001,2001-08-10,Chicago Fire,3,1,Mutiny,0
2001,2001-08-10,FC Dallas,3,0,New York Red Bulls,0
2001,2001-08-10,Houston Dynamo,2,2,Columbus Crew,0
2001,2001-08-10,Los Angeles Galaxy,1,0,DC United,0
2001,2001-08-10,New England Revolution,1,4,Miami,0
2001,2001-08-11,Colorado Rapids,2,2,Sporting Kansas City,0
2001,2001-08-14,Chicago Fire,1,2,Miami,0
2001,2001-08-14,Columbus Crew,3,0,FC Dallas,0
2001,2001-08-14,DC United,1,2,New York Red Bulls,0
2001,2001-08-14,Sporting Kansas City,1,2,Los Angeles Galaxy,1
2001,2001-08-17,Houston Dynamo,0,1,Chicago Fire,0
2001,2001-08-17,Los Angeles Galaxy,5,1,Mutiny,0
2001,2001-08-17,Miami,4,2,FC Dallas,0
2001,2001-08-17,New England Revolution,2,1,DC United,0
2001,2001-08-18,New York Red Bulls,0,1,Columbus Crew,0
2001,2001-08-18,Sporting Kansas City,3,2,Colorado Rapids,0
2001,2001-08-24,DC United,2,1,Columbus Crew,0
2001,2001-08-24,FC Dallas,3,0,Sporting Kansas City,0
2001,2001-08-24,Houston Dynamo,5,2,Colorado Rapids,0
2001,2001-08-24,Los Angeles Galaxy,1,3,Chicago Fire,0
2001,2001-08-24,Miami,2,3,New York Red Bulls,0
2001,2001-08-25,Mutiny,0,0,New England Revolution,0
2001,2001-08-28,Chicago Fire,2,1,Columbus Crew,0
2001,2001-08-28,Mutiny,2,3,FC Dallas,1
2001,2001-08-31,Columbus Crew,4,1,New England Revolution,0
2001,2001-08-31,DC United,5,1,Mutiny,0
2001,2001-08-31,Houston Dynamo,3,0,Sporting Kansas City,0
2001,2001-08-31,Los Angeles Galaxy,3,2,Colorado Rapids,1
2001,2001-08-31,New York Red Bulls,0,1,Chicago Fire,0
2001,2001-09-06,New York Red Bulls,3,1,New England Revolution,0
2001,2001-09-07,Chicago Fire,2,2,FC Dallas,0
2001,2001-09-07,Colorado Rapids,0,2,Los Angeles Galaxy,0
2001,2001-09-07,Miami,3,1,DC United,0
2001,2001-09-07,Sporting Kansas City,1,0,Houston Dynamo,0
2001,2001-09-08,Mutiny,1,2,Columbus Crew,0
2001,2001-09-20,Chicago Fire,2,0,FC Dallas,0
2001,2001-09-22,Columbus Crew,1,3,Houston Dynamo,0
2001,2001-09-22,Miami,2,0,Sporting Kansas City,0
2001,2001-09-23,FC Dallas,1,1,Chicago Fire,0
2001,2001-09-23,Los Angeles Galaxy,1,1,New York Red Bulls,0
2001,2001-09-26,Houston Dynamo,3,0,Columbus Crew,0
2001,2001-09-26,New York Red Bulls,4,1,Los Angeles Galaxy,0
2001,2001-09-26,Sporting Kansas City,3,0,Miami,0
2001,2001-09-29,Chicago Fire,2,0,FC Dallas,0
2001,2001-09-29,Los Angeles Galaxy,3,2,New York Red Bulls,0
2001,2001-09-29,Miami,2,1,Sporting Kansas City,0
2001,2001-10-10,Chicago Fire,1,1,Los Angeles Galaxy,0
2001,2001-10-10,Miami,1,0,Houston Dynamo,0
2001,2001-10-13,Los Angeles Galaxy,1,0,Chicago Fire,1
2001,2001-10-14,Houston Dynamo,4,0,Miami,0
2001,2001-10-17,Chicago Fire,1,2,Los Angeles Galaxy,1
2001,2001-10-17,Miami,0,1,Houston Dynamo,1
2001,2001-10-21,Los Angeles Galaxy,1,2,Houston Dynamo,1
2002,2002-03-23,FC Dallas,0,2,Houston Dynamo,0
2002,2002-03-23,Los Angeles Galaxy,2,1,DC United,1
2002,2002-03-23,New York Red Bulls,3,1,New England Revolution,0
2002,2002-03-23,Sporting Kansas City,1,1,Colorado Rapids,0
2002,2002-03-23,Columbus Crew,0,2,Chicago Fire,0
2002,2002-03-27,New York Red Bulls,0,1,Columbus Crew,0
2002,2002-03-30,Colorado Rapids,1,0,Houston Dynamo,0
2002,2002-03-30,DC United,2,0,Chicago Fire,0
2002,2002-04-03,Colorado Rapids,2,0,DC United,0
2002,2002-04-06,Columbus Crew,1,2,New York Red Bulls,1
2002,2002-04-06,FC Dallas,2,1,DC United,0
2002,2002-04-06,Los Angeles Galaxy,2,1,Chicago Fire,1
2002,2002-04-06,Houston Dynamo,2,1,New England Revolution,0
2002,2002-04-13,Colorado Rapids,1,2,New York Red Bulls,0
2002,2002-04-13,Los Angeles Galaxy,1,1,FC Dallas,0
2002,2002-04-13,Sporting Kansas City,2,0,Houston Dynamo,0
2002,2002-04-20,DC United,2,1,Sporting Kansas City,1
2002,2002-04-20,FC Dallas,1,1,Los Angeles Galaxy,0
2002,2002-04-20,Houston Dynamo,2,0,Colorado Rapids,0
2002,2002-04-20,New York Red Bulls,0,2,Chicago Fire,0
2002,2002-04-20,Columbus Crew,0,2,New England Revolution,0
2002,2002-04-27,Chicago Fire,2,2,New England Revolution,0
2002,2002-04-27,Columbus Crew,1,0,DC United,0
2002,2002-04-27,FC Dallas,1,1,Sporting Kansas City,0
2002,2002-04-27,New York Red Bulls,1,1,Houston Dynamo,0
2002,2002-04-27,Los Angeles Galaxy,0,1,Colorado Rapids,1
2002,2002-05-04,DC United,0,3,Chicago Fire,0
2002,2002-05-04,New York Red Bulls,1,2,FC Dallas,0
2002,2002-05-04,Sporting Kansas City,1,2,Los Angeles Galaxy,1
2002,2002-05-04,Houston Dynamo,3,2,Columbus Crew,0
2002,2002-05-11,Colorado Rapids,2,0,Sporting Kansas City,0
2002,2002-05-11,Houston Dynamo,2,1,New York Red Bulls,0
2002,2002-05-11,New England Revolution,2,0,FC Dallas,0
2002,2002-05-11,Chicago Fire,0,1,Los Angeles Galaxy,0
2002,2002-05-12,DC United,1,1,Columbus Crew,0
2002,2002-05-18,Columbus Crew,2,0,Houston Dynamo,0
2002,2002-05-18,DC United,4,2,New York Red Bulls,0
2002,2002-05-18,Sporting Kansas City,2,1,Los Angeles Galaxy,0
2002,2002-05-18,FC Dallas,3,1,Colorado Rapids,0
2002,2002-05-19,New England Revolution,1,3,Chicago Fire,0
2002,2002-05-22,Colorado Rapids,5,2,New England Revolution,0
2002,2002-05-25,Columbus Crew,1,1,FC Dallas,0
2002,2002-05-25,New England Revolution,3,2,Los Angeles Galaxy,0
2002,2002-05-25,New York Red Bulls,1,1,Sporting Kansas City,0
2002,2002-05-26,Chicago Fire,1,1,Houston Dynamo,0
2002,2002-06-01,Colorado Rapids,3,2,Los Angeles Galaxy,0
2002,2002-06-01,Sporting Kansas City,2,2,FC Dallas,0
2002,2002-06-01,New England Revolution,0,2,Houston Dynamo,0
2002,2002-06-02,Chicago Fire,5,4,Columbus Crew,0
2002,2002-06-08,DC United,3,2,New England Revolution,0
2002,2002-06-08,FC Dallas,4,1,Colorado Rapids,0
2002,2002-06-08,Houston Dynamo,3,0,Sporting Kansas City,0
2002,2002-06-08,Los Angeles Galaxy,1,0,Chicago Fire,0
2002,2002-06-12,New England Revolution,1,2,Columbus Crew,1
2002,2002-06-15,Chicago Fire,1,3,FC Dallas,0
2002,2002-06-15,Colorado Rapids,1,2,New England Revolution,0
2002,2002-06-15,Columbus Crew,2,1,Houston Dynamo,0
2002,2002-06-15,Sporting Kansas City,2,0,DC United,0
2002,2002-06-15,New York Red Bulls,5,0,Los Angeles Galaxy,0
2002,2002-06-19,Columbus Crew,1,1,Sporting Kansas City,0
2002,2002-06-19,DC United,2,0,Colorado Rapids,0
2002,2002-06-22,Houston Dynamo,4,0,Colorado Rapids,0
2002,2002-06-22,Los Angeles Galaxy,3,0,FC Dallas,0
2002,2002-06-22,Sporting Kansas City,3,2,New England Revolution,0
2002,2002-06-22,Chicago Fire,0,1,New York Red Bulls,0
2002,2002-06-26,New York Red Bulls,0,1,Colorado Rapids,0
2002,2002-06-29,FC Dallas,1,0,Columbus Crew,1
2002,2002-06-29,Houston Dynamo,2,1,Sporting Kansas City,0
2002,2002-06-29,New England Revolution,0,2,New York Red Bulls,0
2002,2002-06-29,DC United,1,0,Los Angeles Galaxy,1
2002,2002-07-04,Colorado Rapids,3,2,Chicago Fire,0
2002,2002-07-04,FC Dallas,2,0,New York Red Bulls,0
2002,2002-07-04,Los Angeles Galaxy,2,1,Houston Dynamo,0
2002,2002-07-04,New England Revolution,4,1,Columbus Crew,0
2002,2002-07-04,Sporting Kansas City,2,1,DC United,0
2002,2002-07-06,Columbus Crew,2,3,New York Red Bulls,0
2002,2002-07-06,New England Revolution,2,0,DC United,0
2002,2002-07-06,Sporting Kansas City,1,1,FC Dallas,0
2002,2002-07-07,Houston Dynamo,1,0,Los Angeles Galaxy,0
2002,2002-07-07,Chicago Fire,2,1,Colorado Rapids,1
